item_id,order_id,product_id,quantity,unit_price,discount
444,351,14,10,1402.62,0.07
448,747,5,10,1733.16,0.28
450,724,38,3,614.73,0.26
451,740,30,4,373.73,0.09
452,275,22,5,314.83,0.39
453,316,57,2,985.93,0.29
457,356,30,10,985.93,0.33
458,237,40,3,591.64,0.15
459,530,69,5,421.33,0.0
461,23,74,9,1269.04,0.37
463,469,16,1,80.08,0.24
465,658,3,1,1170.56,0.03
467,394,63,3,412.8,0.28
469,271,23,8,985.93,0.21
471,256,67,7,1719.61,0.35
472,789,11,1,1158.32,0.24
473,378,19,8,922.03,0.21
474,766,55,5,426.51,0.24
475,74,20,7,182.11,0.29
476,366,60,7,1780.93,0.16
477,620,63,8,1932.55,0.34
478,142,76,8,1575.49,0.35
479,289,4,8,845.39,0.14
480,213,27,1,1288.48,0.02
481,248,38,9,1966.47,0.32
482,134,53,1,1724.09,0.01
483,316,75,7,160.2,0.24
484,561,14,4,1499.01,0.18
485,96,66,9,976.29,0.0
490,765,22,9,964.3,0.09
493,638,80,5,1413.23,0.27
494,532,15,10,359.74,0.22
495,734,6,9,134.74,0.1
496,106,78,4,1956.26,0.34
499,563,39,8,816.52,0.34
500,760,24,7,1877.83,0.34
503,654,52,10,1139.12,0.15
505,677,60,6,1233.29,0.29
506,343,24,6,1355.4,0.2
507,17,49,3,1583.63,0.33
508,409,78,10,51.47,0.35
512,213,43,5,1714.39,0.21
513,316,10,5,921.9,0.23
517,549,39,8,1813.76,0.26
518,276,36,8,672.77,0.03
519,338,77,10,979.65,0.21
521,326,10,7,985.93,0.04
522,580,27,3,126.75,0.04
523,159,23,9,565.12,0.22
525,6,10,4,880.07,0.1
527,718,18,6,1500.03,0.16
529,665,28,8,910.71,0.35
531,577,73,2,914.89,0.15
534,314,29,8,985.93,0.04
536,680,7,5,927.38,0.34
538,98,51,6,937.85,0.25
541,105,33,8,1269.03,0.04
542,298,16,10,683.39,0.02
544,472,74,1,980.32,0.17
545,113,47,9,1542.45,0.37
546,246,48,9,1190.72,0.02
547,237,45,10,19.57,0.11
548,233,56,4,630.73,0.28
549,23,26,1,1330.07,0.37
551,70,19,9,783.73,0.38
552,271,22,7,169.8,0.04
553,314,51,8,1927.7,0.25
554,294,10,9,1333.14,0.0
555,347,19,9,205.03,0.24
556,287,64,3,335.8,0.38
558,11,54,1,1942.79,0.09
559,68,54,3,88.38,0.22
560,228,6,3,777.31,0.12
561,411,5,1,1220.41,0.01
562,499,2,2,1411.81,0.24
563,407,70,1,927.43,0.07
565,527,2,10,467.65,0.31
567,167,11,2,305.33,0.22
569,59,74,7,14.6,0.04
573,601,39,4,1688.18,0.0
574,609,75,10,1437.65,0.12
575,402,40,6,839.56,0.18
578,468,57,4,1141.16,0.36
580,669,22,4,1370.4,0.31
583,272,33,6,578.1,0.19
585,342,4,7,1103.54,0.26
586,173,16,8,73.19,0.36
587,607,74,8,1133.89,0.31
588,162,40,3,985.93,0.05
590,164,1,6,598.63,0.38
591,276,52,6,1302.22,0.01
594,158,30,1,1484.35,0.21
595,580,56,8,1340.27,0.01
597,166,76,6,1829.4,0.32
598,20,60,5,1393.5,0.04
600,746,58,7,1418.02,0.18
601,312,80,3,1209.18,0.35
606,504,43,1,1758.21,0.25
607,755,35,3,1152.54,0.25
610,661,40,8,502.59,0.3
611,128,52,1,1470.74,0.18
615,470,21,1,985.93,0.03
617,692,39,2,162.0,0.25
620,178,66,5,822.11,0.01
622,622,72,6,1336.95,0.17
623,518,6,2,93.04,0.37
625,521,61,2,985.93,0.27
626,343,52,3,763.49,0.07
627,568,15,5,897.62,0.25
628,800,4,7,1209.3,0.38
632,220,31,8,1590.23,0.01
635,647,59,3,623.16,0.04
638,149,44,7,116.1,0.07
639,463,14,6,1039.72,0.29
640,13,44,1,1420.73,0.32
643,79,39,2,1676.01,0.35
645,128,14,10,254.76,0.13
646,574,71,2,1937.8,0.09
647,576,14,6,1843.65,0.28
648,462,5,10,1490.96,0.32
650,276,7,4,433.52,0.4
651,619,30,4,789.4,0.0
652,395,3,8,704.43,0.38
654,298,67,9,760.25,0.0
655,666,32,1,1843.1,0.18
656,493,41,4,1618.84,0.33
657,721,55,5,1234.09,0.07
658,434,58,9,609.56,0.23
659,492,4,6,491.39,0.0
661,782,55,9,993.14,0.29
662,338,32,8,1319.41,0.16
663,206,16,10,784.08,0.37
664,474,78,2,780.22,0.14
665,403,39,9,1389.45,0.0
666,237,77,3,953.5,0.34
670,587,80,9,1706.13,0.19
671,693,60,7,1712.88,0.38
673,736,29,7,527.29,0.05
674,68,53,1,1674.02,0.06
675,144,69,7,1611.06,0.36
677,786,70,2,153.4,0.31
678,512,62,6,1189.7,0.26
682,150,33,1,151.61,0.19
683,364,51,7,985.93,0.0
684,44,47,9,1400.35,0.23
687,628,56,7,985.93,0.06
690,203,59,2,1961.32,0.31
699,557,56,5,1654.5,0.05
700,677,47,6,1474.22,0.14
701,193,58,4,41.55,0.12
705,619,62,10,257.66,0.04
706,217,67,9,1354.87,0.35
707,525,14,4,1938.46,0.19
708,509,76,10,1700.06,0.38
709,318,36,8,808.97,0.36
710,305,58,2,1380.29,0.01
711,529,43,10,1482.84,0.18
712,775,29,7,1333.66,0.32
713,501,27,2,1613.71,0.34
715,602,78,6,1365.83,0.02
716,323,26,6,1618.68,0.11
717,494,63,10,662.83,0.0
718,153,5,5,151.92,0.17
721,362,32,6,742.59,0.32
722,512,64,5,1846.25,0.09
724,189,24,6,1898.05,0.27
728,239,60,8,1559.91,0.13
729,561,19,3,1387.47,0.21
730,567,7,1,734.52,0.23
731,20,55,8,315.48,0.25
736,148,60,2,1760.83,0.3
737,86,52,1,175.77,0.25
741,382,7,10,949.74,0.27
742,177,80,10,1582.16,0.19
743,614,55,8,1497.59,0.1
744,686,22,5,230.45,0.31
745,193,31,10,1535.86,0.35
749,325,19,2,198.86,0.05
750,548,33,9,1221.33,0.27
751,121,65,8,985.93,0.08
752,673,54,8,1327.08,0.05
753,496,71,3,1936.93,0.34
756,516,67,9,1051.85,0.38
759,541,37,4,846.75,0.32
764,638,66,4,710.51,0.13
767,82,29,10,1083.09,0.35
768,213,56,5,257.92,0.18
769,347,24,7,1963.21,0.29
770,82,1,4,1648.64,0.11
771,249,44,3,1718.26,0.34
772,366,75,3,1553.02,0.09
773,24,40,1,1527.79,0.39
775,432,37,4,1057.65,0.34
776,271,56,3,1424.79,0.25
778,33,63,10,649.45,0.0
779,121,31,2,1734.95,0.15
781,503,22,6,1852.37,0.15
782,507,44,6,1952.64,0.01
785,190,12,8,594.32,0.12
786,784,80,1,1028.22,0.31
788,23,74,2,1646.37,0.36
789,725,4,10,1826.63,0.04
790,609,12,4,1600.83,0.3
791,616,80,8,857.9,0.0
794,605,5,4,388.43,0.16
795,642,52,2,1823.01,0.03
796,782,62,1,228.47,0.29
798,669,59,7,1513.03,0.08
802,50,72,4,600.0,0.34
803,555,68,3,490.59,0.13
804,555,19,6,1486.68,0.14
805,25,28,3,1557.68,0.09
806,651,25,1,69.92,0.28
807,442,62,7,465.62,0.31
809,320,28,2,831.07,0.15
810,623,22,6,686.68,0.28
813,156,64,9,755.93,0.23
814,762,27,9,985.93,0.31
816,772,3,1,1126.14,0.08
817,585,43,2,613.24,0.07
820,420,28,7,560.6,0.29
821,14,60,3,1367.76,0.0
823,555,26,9,1620.31,0.0
824,142,54,8,1901.42,0.19
825,538,60,9,1581.84,0.11
826,78,39,7,1426.57,0.03
827,311,23,8,429.71,0.29
828,247,64,5,1121.34,0.34
829,349,32,3,177.66,0.26
831,370,59,9,271.53,0.04
834,740,39,3,1233.3,0.14
839,572,26,10,1966.97,0.02
840,214,25,4,1985.85,0.05
841,144,29,6,1503.08,0.08
842,55,1,3,1311.69,0.1
843,202,16,9,425.03,0.11
844,13,35,10,1049.91,0.28
846,228,60,5,65.08,0.08
847,543,47,3,1054.72,0.22
849,372,11,3,666.59,0.0
853,762,37,6,400.78,0.19
854,754,60,7,446.79,0.3
856,310,71,1,1496.84,0.08
857,585,26,10,729.32,0.0
862,516,6,1,303.84,0.02
863,656,22,4,719.86,0.21
865,489,52,7,1470.64,0.23
866,773,31,7,1399.01,0.39
867,655,6,2,631.14,0.24
868,103,29,1,985.93,0.01
871,758,76,1,985.93,0.03
873,86,20,3,153.08,0.08
874,272,6,4,958.61,0.27
876,380,10,2,340.2,0.05
879,108,3,2,1143.59,0.16
881,44,70,8,1814.54,0.1
883,571,29,6,1145.14,0.02
884,298,80,8,1815.86,0.07
885,88,77,2,784.54,0.34
887,397,18,7,20.72,0.08
888,692,53,7,742.31,0.06
889,510,17,3,647.97,0.0
891,750,30,4,1439.39,0.21
892,153,32,2,18.22,0.03
893,284,10,9,1852.84,0.19
894,494,76,5,95.04,0.06
895,580,67,1,1920.43,0.32
897,786,39,3,394.87,0.3
898,208,42,9,1360.73,0.3
899,540,24,1,1974.09,0.18
900,508,39,9,896.26,0.29
901,400,72,6,1555.39,0.28
905,232,38,6,1479.09,0.22
906,488,66,3,235.63,0.23
907,503,37,4,432.7,0.06
908,297,58,5,1465.01,0.35
910,166,71,3,1575.95,0.26
911,551,22,1,271.66,0.1
912,660,76,3,1326.2,0.01
913,97,24,5,415.14,0.14
914,317,56,5,366.72,0.0
915,573,29,9,194.22,0.28
916,727,48,2,1247.22,0.2
917,345,74,8,858.2,0.2
918,317,12,2,1171.72,0.09
921,3,68,7,1555.79,0.36
925,201,21,1,241.5,0.27
927,537,44,6,1004.4,0.39
928,200,53,1,340.59,0.08
932,287,71,8,1052.33,0.15
933,622,16,5,1952.16,0.0
934,282,12,7,440.75,0.32
935,370,67,10,866.6,0.08
937,777,74,1,1754.87,0.01
939,270,33,6,542.84,0.38
941,717,70,3,1201.43,0.1
942,260,47,5,1920.11,0.04
944,508,5,9,1363.06,0.12
946,11,25,9,493.49,0.27
948,191,5,7,15.13,0.29
949,665,5,10,1318.5,0.16
952,144,5,7,985.93,0.05
954,767,20,6,477.22,0.33
955,142,56,10,713.3,0.38
956,539,11,1,491.14,0.37
957,760,65,6,34.71,0.28
958,32,66,5,817.41,0.12
959,361,77,4,739.69,0.13
960,795,43,8,1257.03,0.37
964,640,3,3,1822.98,0.39
965,377,15,2,995.39,0.37
966,362,46,6,1847.65,0.32
967,674,62,7,832.45,0.02
968,31,65,5,405.84,0.19
970,590,67,1,1959.14,0.01
971,178,6,1,1224.12,0.08
972,190,1,9,1123.23,0.18
975,475,72,3,1524.44,0.24
976,563,61,5,1220.72,0.07
977,223,73,2,985.93,0.13
978,388,75,10,1611.38,0.11
979,125,69,3,489.77,0.31
980,54,29,9,1548.21,0.02
983,668,55,10,531.62,0.39
985,256,42,10,1942.17,0.14
986,561,41,5,1977.84,0.36
988,80,63,3,1208.26,0.21
990,516,25,1,1256.88,0.19
998,423,68,6,1479.74,0.23
999,313,70,2,104.56,0.09
1001,239,58,3,196.3,0.18
1002,638,22,4,1725.9,0.37
1003,390,68,8,753.08,0.0
1005,217,49,9,1206.31,0.33
1007,402,24,6,853.63,0.26
1009,447,1,5,1689.41,0.0
1010,416,22,9,926.36,0.33
1011,519,17,10,675.02,0.26
1012,651,41,10,1373.26,0.4
1013,378,52,10,1867.83,0.0
1014,366,14,9,835.05,0.19
1015,461,37,6,1727.32,0.25
1018,252,72,6,1284.58,0.21
1020,681,76,2,906.85,0.23
1021,344,2,5,1372.89,0.32
1022,677,64,10,162.36,0.12
1023,515,10,6,985.93,0.24
1024,390,76,6,1983.66,0.07
1025,472,1,6,38.06,0.23
1028,460,42,9,1776.04,0.03
1030,167,1,4,686.66,0.0
1031,86,57,5,772.92,0.37
1034,622,44,2,1059.92,0.38
1035,13,18,10,1601.25,0.03
1039,462,39,10,1804.83,0.26
1040,640,39,3,929.39,0.38
1041,105,54,10,985.93,0.36
1043,733,2,5,985.93,0.38
1044,253,33,8,1600.68,0.33
1046,77,6,5,1686.46,0.0
1047,690,77,3,570.9,0.18
1050,563,55,1,552.02,0.26
1051,377,75,7,1364.98,0.0
1055,194,5,6,591.82,0.23
1056,611,53,4,1954.77,0.32
1057,32,33,3,285.63,0.1
1058,41,26,3,436.88,0.33
1059,670,73,5,1351.12,0.3
1060,768,41,8,1782.84,0.09
1061,548,65,1,985.93,0.29
1065,219,27,1,985.93,0.03
1066,205,16,8,1144.59,0.05
1067,366,55,8,265.3,0.03
1069,219,78,10,985.93,0.18
1070,602,33,7,1859.14,0.32
1071,703,4,7,1558.82,0.29
1072,340,80,9,1276.93,0.1
1073,242,75,10,985.93,0.01
1074,757,60,6,398.45,0.22
1075,774,29,1,903.1,0.38
1076,551,76,3,1950.03,0.0
1077,284,3,8,1520.83,0.03
1078,710,2,1,1905.37,0.39
1080,798,2,8,1554.23,0.28
1081,676,55,10,1750.35,0.0
1082,234,66,8,1250.53,0.35
1083,23,37,4,123.08,0.2
1085,203,20,8,595.56,0.39
1086,688,20,6,985.93,0.0
1087,105,32,4,110.25,0.01
1089,783,80,5,1470.44,0.17
1090,325,69,3,1441.07,0.25
1091,33,24,6,1112.55,0.24
1092,661,22,1,1852.48,0.2
1093,462,28,5,1824.58,0.14
1095,305,70,8,731.49,0.15
1096,668,38,10,205.85,0.05
1097,749,26,7,125.59,0.33
1098,451,73,6,1338.52,0.36
1100,367,20,2,1573.78,0.2
1101,767,46,8,1467.43,0.35
1102,675,19,4,269.78,0.06
1106,280,24,5,437.96,0.3
1108,199,33,7,1913.04,0.23
1109,366,61,1,367.12,0.22
1111,88,40,3,985.93,0.18
1113,286,45,6,1142.62,0.31
1114,529,60,6,893.73,0.25
1115,4,78,1,28.52,0.38
1116,434,64,8,652.46,0.27
1117,304,80,4,784.7,0.25
1118,128,37,5,1587.49,0.37
1119,411,19,5,1326.49,0.37
1120,733,49,8,1114.05,0.27
1122,94,65,10,902.78,0.24
1123,113,56,10,985.93,0.06
1124,300,6,7,692.4,0.32
1125,604,18,4,1338.12,0.38
1126,496,24,4,14.7,0.22
1127,146,40,7,44.34,0.23
1128,418,78,1,408.36,0.36
1129,603,66,9,537.6,0.0
1131,748,63,5,397.97,0.22
1132,470,56,6,1784.61,0.28
1133,440,16,9,1450.24,0.12
1134,752,78,7,418.44,0.1
1135,537,21,1,33.53,0.28
1137,400,1,10,1676.46,0.23
1138,684,58,6,1633.76,0.29
1139,513,44,7,625.15,0.35
1141,425,78,8,1568.35,0.09
1142,425,56,3,1601.2,0.04
1143,248,3,2,1602.94,0.2
1144,381,18,10,788.43,0.14
1145,217,41,10,1759.99,0.08
1146,435,80,4,1616.73,0.22
1147,670,69,7,1808.4,0.28
1148,271,55,8,844.71,0.38
1149,371,15,4,985.93,0.23
1151,132,16,2,1146.4,0.25
1152,428,24,6,852.92,0.09
1153,750,17,9,187.23,0.11
1155,764,77,3,1033.41,0.34
1156,310,26,1,938.77,0.04
1157,501,61,7,712.42,0.1
1158,571,14,3,1818.73,0.16
1159,131,78,1,1665.38,0.38
1160,256,73,10,1710.08,0.22
1161,221,73,10,1729.78,0.09
1162,714,47,2,1898.13,0.0
1163,724,51,6,1198.09,0.02
1164,258,27,10,1617.69,0.17
1165,475,20,8,798.96,0.2
1167,217,18,7,1292.55,0.19
1168,674,40,4,582.14,0.32
1169,779,53,2,671.7,0.3
1170,70,66,8,794.79,0.27
1171,43,30,6,985.93,0.23
1172,131,42,6,962.51,0.24
1175,684,40,9,524.3,0.18
1176,480,69,5,1504.29,0.16
1177,442,51,9,447.85,0.37
1179,150,27,6,898.61,0.33
1180,735,78,1,1456.67,0.11
1182,515,71,9,1392.32,0.38
1183,20,32,10,723.65,0.21
1185,661,27,4,1265.12,0.0
1186,395,28,3,67.0,0.25
1187,405,28,1,1189.33,0.07
1188,36,15,1,1795.64,0.38
1189,15,1,10,1279.51,0.3
1190,179,38,5,1982.42,0.31
1191,312,56,1,1796.33,0.28
1192,55,6,9,24.29,0.35
1193,172,15,1,752.44,0.24
1194,359,24,6,299.37,0.35
1196,480,69,10,19.08,0.13
1197,17,22,1,171.92,0.0
1201,657,77,3,1099.25,0.23
1203,411,41,5,1712.44,0.19
1204,451,73,7,1904.5,0.25
1205,619,4,2,1880.37,0.22
1206,281,43,7,932.12,0.17
1209,362,76,5,1050.65,0.22
1210,623,25,8,1784.04,0.25
1211,682,55,9,620.13,0.15
1213,232,31,7,1263.38,0.02
1215,187,28,5,555.5,0.15
1216,298,19,6,533.95,0.23
1217,568,69,5,760.24,0.2
1219,637,80,10,1624.9,0.14
1220,78,68,10,358.96,0.27
1223,610,53,5,1216.24,0.35
1226,233,18,9,785.27,0.03
1227,782,49,8,1012.98,0.1
1228,402,2,8,343.31,0.28
1229,330,77,8,1950.7,0.26
1232,350,56,9,714.35,0.22
1233,366,40,7,39.1,0.19
1234,680,18,5,1830.18,0.21
1235,622,30,6,319.17,0.11
1237,159,43,6,1876.73,0.3
1239,640,51,10,1900.67,0.23
1240,61,72,10,1430.42,0.38
1241,557,44,10,1742.14,0.15
1242,172,3,3,49.73,0.32
1243,460,19,6,1993.22,0.36
1244,493,11,1,1984.8,0.08
1246,749,21,10,484.39,0.17
1248,713,33,2,220.22,0.02
1249,750,18,2,415.52,0.0
1251,489,56,7,1918.57,0.22
1252,465,32,1,876.38,0.13
1253,370,65,2,325.81,0.22
1254,736,76,10,719.68,0.03
1256,756,68,6,515.01,0.36
1257,128,39,10,1359.74,0.09
1259,109,53,1,1494.32,0.23
1260,182,63,9,1424.7,0.27
1263,380,41,2,442.07,0.23
1269,154,23,6,837.27,0.08
1271,537,23,7,418.0,0.32
1276,354,26,4,314.82,0.1
1278,156,37,9,1209.25,0.2
1279,5,10,8,886.23,0.17
1280,355,18,3,1407.76,0.32
1281,25,17,5,1162.9,0.12
1288,503,37,10,819.04,0.19
1289,612,1,6,544.74,0.17
1290,530,65,3,664.38,0.39
1292,788,2,10,1344.69,0.39
1293,777,30,1,491.8,0.16
1295,260,23,2,985.93,0.23
1296,678,74,6,1131.61,0.25
1297,556,58,7,1705.91,0.01
1299,200,3,7,481.44,0.0
1300,395,49,1,946.49,0.14
1301,482,66,8,814.95,0.18
1302,139,5,3,1063.68,0.39
1304,350,60,5,1154.49,0.17
1305,784,23,5,1357.46,0.38
1306,619,74,9,733.77,0.04
1307,557,45,5,1473.38,0.2
1308,624,70,2,1719.66,0.09
1309,255,39,7,409.49,0.1
1310,286,42,6,1727.83,0.35
1312,648,49,5,965.4,0.29
1313,668,36,3,829.35,0.04
1315,357,31,2,1823.31,0.14
1317,628,2,9,1902.69,0.14
1319,552,23,6,1091.03,0.07
1321,213,52,5,1566.86,0.27
1322,725,29,4,1885.86,0.02
1323,148,68,5,149.38,0.3
1328,15,59,1,985.93,0.3
1329,768,4,2,508.9,0.14
1330,779,41,2,345.56,0.0
